code,image_path,group_key,split,name_norm,material_norm,fragm_norm
Нейш3А-2018-3050,cu_data/dataset/Нейш3А-2018-3050_orig.jpg,Нейш3А-2018-3050,train,изразец,керамика,целый
Нейш3А-2018-3060,cu_data/dataset/Нейш3А-2018-3060_orig.jpg,Нейш3А-2018-3060,train,тарелка,керамика,фрагмент
Нейш3А-2018-3690,cu_data/dataset/Нейш3А-2018-3690_orig.jpg,Нейш3А-2018-3690,val,тарелка,стекло,фрагмент
Нейш3А-2018-3692,cu_data/dataset/Нейш3А-2018-3692_orig.jpg,Нейш3А-2018-3692,test,игрушка,стекло,целый
Нейш3А-2018-3712,cu_data/dataset/Нейш3А-2018-3712_orig.jpg,Нейш3А-2018-3712,train,изразец,керамика,фрагмент
Нейш3А-2018-3748,cu_data/dataset/Нейш3А-2018-3748_orig.jpg,Нейш3А-2018-3748,test,тарелка,керамика,фрагмент
Нейш3А-2018-3996,cu_data/dataset/Нейш3А-2018-3996_orig.jpg,Нейш3А-2018-3996,train,тарелка,стекло,целый
Нейш3А-2018-4068,cu_data/dataset/Нейш3А-2018-4068_orig.jpg,Нейш3А-2018-4068,train,крышка,керамика,фрагмент
Нейш3А-2018-4071,cu_data/dataset/Нейш3А-2018-4071_orig.jpg,Нейш3А-2018-4071,train,изразец,камень,целый
Нейш3А-2018-4085,cu_data/dataset/Нейш3А-2018-4085_orig.jpg,Нейш3А-2018-4085,train,изразец,керамика,целый
Нейш3А-2018-4094,cu_data/dataset/Нейш3А-2018-4094_orig.jpg,Нейш3А-2018-4094,val,крышка,стекло,фрагмент
Нейш3А-2018-4342,cu_data/dataset/Нейш3А-2018-4342_orig.jpg,Нейш3А-2018-4342,test,крышка,керамика,фрагмент
Нейш3А-2018-4499,cu_data/dataset/Нейш3А-2018-4499_orig.jpg,Нейш3А-2018-4499,train,крышка,стекло,целый
Нейш3А-2018-4581,cu_data/dataset/Нейш3А-2018-4581_orig.jpg,Нейш3А-2018-4581,train,тарелка,керамика,фрагмент
Нейш3А-2018-4582,cu_data/dataset/Нейш3А-2018-4582_orig.jpg,Нейш3А-2018-4582,val,тарелка,керамика,фрагмент
Нейш3А-2018-4583,cu_data/dataset/Нейш3А-2018-4583_orig.jpg,Нейш3А-2018-4583,train,тарелка,керамика,фрагмент
Нейш3А-2018-4603,cu_data/dataset/Нейш3А-2018-4603_orig.jpg,Нейш3А-2018-4603,train,тарелка,керамика,целый
Нейш3А-2018-4604,cu_data/dataset/Нейш3А-2018-4604_orig.jpg,Нейш3А-2018-4604,train,тарелка,керамика,целый
Нейш3А-2018-4678,cu_data/dataset/Нейш3А-2018-4678_orig.jpg,Нейш3А-2018-4678,val,тарелка,керамика,фрагмент
Нейш3А-2018-4680,cu_data/dataset/Нейш3А-2018-4680_orig.jpg,Нейш3А-2018-4680,train,тарелка,керамика,фрагмент
Нейш3А-2018-4742,cu_data/dataset/Нейш3А-2018-4742_orig.jpg,Нейш3А-2018-4742,val,тарелка,керамика,фрагмент
Нейш3А-2018-4743,cu_data/dataset/Нейш3А-2018-4743_orig.jpg,Нейш3А-2018-4743,train,тарелка,керамика,фрагмент
Нейш3А-2018-4749,cu_data/dataset/Нейш3А-2018-4749_orig.jpg,Нейш3А-2018-4749,val,тарелка,керамика,фрагмент
Нейш3А-2018-4751,cu_data/dataset/Нейш3А-2018-4751_orig.jpg,Нейш3А-2018-4751,train,тарелка,керамика,фрагмент
Нейш3А-2018-4837,cu_data/dataset/Нейш3А-2018-4837_orig.jpg,Нейш3А-2018-4837,val,тарелка,керамика,фрагмент
Нейш3А-2018-4912,cu_data/dataset/Нейш3А-2018-4912_orig.jpg,Нейш3А-2018-4912,train,тарелка,керамика,фрагмент
Нейш3А-2018-4914,cu_data/dataset/Нейш3А-2018-4914_orig.jpg,Нейш3А-2018-4914,train,тарелка,керамика,фрагмент
Нейш3А-2018-4942,cu_data/dataset/Нейш3А-2018-4942_orig.jpg,Нейш3А-2018-4942,train,тарелка,керамика,целый
Нейш3А-2018-4945,cu_data/dataset/Нейш3А-2018-4945_orig.jpg,Нейш3А-2018-4945,train,тарелка,керамика,целый
Нейш3А-2018-4950,cu_data/dataset/Нейш3А-2018-4950_orig.jpg,Нейш3А-2018-4950,train,тарелка,керамика,фрагмент
Нейш3А-2018-4972,cu_data/dataset/Нейш3А-2018-4972_orig.jpg,Нейш3А-2018-4972,train,тарелка,керамика,фрагмент
Нейш3А-2018-4973,cu_data/dataset/Нейш3А-2018-4973_orig.jpg,Нейш3А-2018-4973,val,тарелка,керамика,фрагмент
Нейш3А-2018-4976,cu_data/dataset/Нейш3А-2018-4976_orig.jpg,Нейш3А-2018-4976,val,тарелка,керамика,целый
Нейш3А-2018-4977,cu_data/dataset/Нейш3А-2018-4977_orig.jpg,Нейш3А-2018-4977,val,тарелка,керамика,фрагмент
Нейш3А-2018-4978,cu_data/dataset/Нейш3А-2018-4978_orig.jpg,Нейш3А-2018-4978,test,тарелка,керамика,фрагмент
Нейш3А-2018-5002,cu_data/dataset/Нейш3А-2018-5002_orig.jpg,Нейш3А-2018-5002,test,тарелка,керамика,фрагмент
Нейш3А-2018-5003,cu_data/dataset/Нейш3А-2018-5003_orig.jpg,Нейш3А-2018-5003,val,тарелка,керамика,фрагмент
Нейш3А-2018-5004,cu_data/dataset/Нейш3А-2018-5004_orig.jpg,Нейш3А-2018-5004,train,тарелка,керамика,фрагмент
Нейш3А-2018-5005,cu_data/dataset/Нейш3А-2018-5005_orig.jpg,Нейш3А-2018-5005,train,тарелка,керамика,фрагмент
Нейш3А-2018-5125,cu_data/dataset/Нейш3А-2018-5125_orig.jpg,Нейш3А-2018-5125,train,тарелка,керамика,фрагмент
Нейш3А-2018-5132,cu_data/dataset/Нейш3А-2018-5132_orig.jpg,Нейш3А-2018-5132,train,тарелка,керамика,фрагмент
Нейш3А-2018-5182,cu_data/dataset/Нейш3А-2018-5182_orig.jpg,Нейш3А-2018-5182,train,тарелка,керамика,фрагмент
Нейш3А-2018-5221,cu_data/dataset/Нейш3А-2018-5221_orig.jpg,Нейш3А-2018-5221,train,тарелка,керамика,фрагмент
Нейш3А-2018-5225,cu_data/dataset/Нейш3А-2018-5225_orig.jpg,Нейш3А-2018-5225,train,тарелка,керамика,фрагмент
Нейш3А-2018-5229,cu_data/dataset/Нейш3А-2018-5229_orig.jpg,Нейш3А-2018-5229,train,тарелка,керамика,фрагмент
Нейш3А-2018-5232,cu_data/dataset/Нейш3А-2018-5232_orig.jpg,Нейш3А-2018-5232,train,тарелка,керамика,фрагмент
Нейш3А-2018-5233,cu_data/dataset/Нейш3А-2018-5233_orig.jpg,Нейш3А-2018-5233,train,тарелка,керамика,фрагмент
Нейш3А-2018-5236,cu_data/dataset/Нейш3А-2018-5236_orig.jpg,Нейш3А-2018-5236,train,тарелка,керамика,фрагмент
Нейш3А-2018-5303,cu_data/dataset/Нейш3А-2018-5303_orig.jpg,Нейш3А-2018-5303,train,тарелка,керамика,фрагмент
Нейш3А-2018-5597,cu_data/dataset/Нейш3А-2018-5597_orig.jpg,Нейш3А-2018-5597,train,тарелка,керамика,фрагмент
Нейш3А-2018-5599,cu_data/dataset/Нейш3А-2018-5599_orig.jpg,Нейш3А-2018-5599,train,тарелка,керамика,фрагмент
Нейш3А-2018-5618,cu_data/dataset/Нейш3А-2018-5618_orig.jpg,Нейш3А-2018-5618,val,крышка,керамика,фрагмент
Нейш3А-2018-5619,cu_data/dataset/Нейш3А-2018-5619_orig.jpg,Нейш3А-2018-5619,train,тарелка,керамика,фрагмент
Нейш3А-2018-5661,cu_data/dataset/Нейш3А-2018-5661_orig.jpg,Нейш3А-2018-5661,test,тарелка,керамика,фрагмент
Нейш3А-2018-5706,cu_data/dataset/Нейш3А-2018-5706_orig.jpg,Нейш3А-2018-5706,train,тарелка,керамика,фрагмент
Нейш3А-2018-5708,cu_data/dataset/Нейш3А-2018-5708_orig.jpg,Нейш3А-2018-5708,val,тарелка,керамика,фрагмент
Нейш3А-2018-5721,cu_data/dataset/Нейш3А-2018-5721_orig.jpg,Нейш3А-2018-5721,val,тарелка,керамика,фрагмент
Нейш3А-2018-5730,cu_data/dataset/Нейш3А-2018-5730_orig.jpg,Нейш3А-2018-5730,train,крышка,керамика,фрагмент
Нейш3А-2018-5763,cu_data/dataset/Нейш3А-2018-5763_orig.jpg,Нейш3А-2018-5763,train,тарелка,керамика,фрагмент
Нейш3А-2018-5863,cu_data/dataset/Нейш3А-2018-5863_orig.jpg,Нейш3А-2018-5863,train,тарелка,керамика,фрагмент
Нейш3А-2018-5886,cu_data/dataset/Нейш3А-2018-5886_orig.jpg,Нейш3А-2018-5886,train,тарелка,керамика,фрагмент
Нейш3А-2018-5893,cu_data/dataset/Нейш3А-2018-5893_orig.jpg,Нейш3А-2018-5893,test,тарелка,керамика,фрагмент
Нейш3А-2018-5912,cu_data/dataset/Нейш3А-2018-5912_orig.jpg,Нейш3А-2018-5912,train,тарелка,керамика,фрагмент
Нейш3А-2018-5925,cu_data/dataset/Нейш3А-2018-5925_orig.jpg,Нейш3А-2018-5925,test,тарелка,керамика,фрагмент
Нейш3А-2018-5959,cu_data/dataset/Нейш3А-2018-5959_orig.jpg,Нейш3А-2018-5959,train,крышка,керамика,фрагмент
Нейш3А-2018-5970,cu_data/dataset/Нейш3А-2018-5970_orig.jpg,Нейш3А-2018-5970,train,крышка,керамика,фрагмент
Нейш3А-2018-5986,cu_data/dataset/Нейш3А-2018-5986_orig.jpg,Нейш3А-2018-5986,train,крышка,керамика,фрагмент
Нейш3А-2018-6024,cu_data/dataset/Нейш3А-2018-6024_orig.jpg,Нейш3А-2018-6024,train,тарелка,керамика,фрагмент
Нейш3А-2018-6025,cu_data/dataset/Нейш3А-2018-6025_orig.jpg,Нейш3А-2018-6025,train,тарелка,керамика,фрагмент
Нейш3А-2018-6028,cu_data/dataset/Нейш3А-2018-6028_orig.jpg,Нейш3А-2018-6028,train,тарелка,керамика,фрагмент
Нейш3А-2018-6055,cu_data/dataset/Нейш3А-2018-6055_orig.jpg,Нейш3А-2018-6055,test,крышка,керамика,фрагмент
Нейш3А-2018-6220,cu_data/dataset/Нейш3А-2018-6220_orig.jpg,Нейш3А-2018-6220,train,тарелка,керамика,фрагмент
Нейш3А-2018-6297,cu_data/dataset/Нейш3А-2018-6297_orig.jpg,Нейш3А-2018-6297,val,тарелка,керамика,целый
Нейш3А-2018-6973,cu_data/dataset/Нейш3А-2018-6973_orig.jpg,Нейш3А-2018-6973,train,тарелка,керамика,фрагмент
Нейш3А-2018-7127,cu_data/dataset/Нейш3А-2018-7127_orig.jpg,Нейш3А-2018-7127,test,тарелка,керамика,фрагмент
Нейш3А-2018-7177,cu_data/dataset/Нейш3А-2018-7177_orig.jpg,Нейш3А-2018-7177,train,крышка,керамика,фрагмент
Нейш3А-2018-7185,cu_data/dataset/Нейш3А-2018-7185_orig.jpg,Нейш3А-2018-7185,train,тарелка,керамика,фрагмент
Нейш3А-2018-7193,cu_data/dataset/Нейш3А-2018-7193_orig.jpg,Нейш3А-2018-7193,train,тарелка,керамика,фрагмент
Нейш3А-2018-7194,cu_data/dataset/Нейш3А-2018-7194_orig.jpg,Нейш3А-2018-7194,train,тарелка,керамика,фрагмент
Нейш3А-2018-7207,cu_data/dataset/Нейш3А-2018-7207_orig.jpg,Нейш3А-2018-7207,train,тарелка,керамика,фрагмент
Нейш3А-2018-7213,cu_data/dataset/Нейш3А-2018-7213_orig.jpg,Нейш3А-2018-7213,train,тарелка,керамика,фрагмент
Нейш3А-2018-7215,cu_data/dataset/Нейш3А-2018-7215_orig.jpg,Нейш3А-2018-7215,train,тарелка,керамика,фрагмент
Нейш3А-2018-7216,cu_data/dataset/Нейш3А-2018-7216_orig.jpg,Нейш3А-2018-7216,train,тарелка,керамика,фрагмент
Нейш3А-2018-7338,cu_data/dataset/Нейш3А-2018-7338_orig.jpg,Нейш3А-2018-7338,test,тарелка,керамика,фрагмент
Нейш3А-2019-113,cu_data/dataset/Нейш3А-2019-113_orig.jpg,Нейш3А-2019-113,train,тарелка,керамика,фрагмент
Нейш3А-2019-097,cu_data/dataset/Нейш3А-2019-097_orig.jpg,Нейш3А-2019-097,train,крышка,керамика,целый
Т-12-Р2-1418,cu_data/dataset/Т-12-Р2-1418_orig.jpg,Т-12-Р2,test,изразец,керамика,фрагмент
Т-12-Р2-1438,cu_data/dataset/Т-12-Р2-1438_orig.jpg,Т-12-Р2,test,крышка,керамика,фрагмент
Т-12-Р2-1636,cu_data/dataset/Т-12-Р2-1636_orig.jpg,Т-12-Р2,test,крышка,стекло,фрагмент
Т-12-Р2-1716,cu_data/dataset/Т-12-Р2-1716_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-1779,cu_data/dataset/Т-12-Р2-1779_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-1783,cu_data/dataset/Т-12-Р2-1783_orig.jpg,Т-12-Р2,test,изразец,керамика,фрагмент
Т-12-Р2-1972,cu_data/dataset/Т-12-Р2-1972_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-1974,cu_data/dataset/Т-12-Р2-1974_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-2049,cu_data/dataset/Т-12-Р2-2049_orig.jpg,Т-12-Р2,test,крышка,керамика,фрагмент
Т-12-Р2-2347,cu_data/dataset/Т-12-Р2-2347_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-2696,cu_data/dataset/Т-12-Р2-2696_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-2697,cu_data/dataset/Т-12-Р2-2697_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-2698,cu_data/dataset/Т-12-Р2-2698_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-2699,cu_data/dataset/Т-12-Р2-2699_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-2712,cu_data/dataset/Т-12-Р2-2712_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-2714,cu_data/dataset/Т-12-Р2-2714_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-2779,cu_data/dataset/Т-12-Р2-2779_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-2780,cu_data/dataset/Т-12-Р2-2780_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-2897,cu_data/dataset/Т-12-Р2-2897_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-2921,cu_data/dataset/Т-12-Р2-2921_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-2924,cu_data/dataset/Т-12-Р2-2924_orig.jpg,Т-12-Р2,test,тарелка,керамика,фрагмент
Т-12-Р2-2946,cu_data/dataset/Т-12-Р2-2946_orig.jpg,Т-12-Р2,test,крышка,керамика,фрагмент
Т-12-Р2-3013,cu_data/dataset/Т-12-Р2-3013_orig.jpg,Т-12-Р2,test,крышка,органика,фрагмент
Т-12-Р2-3015,cu_data/dataset/Т-12-Р2-3015_orig.jpg,Т-12-Р2,test,крышка,органика,фрагмент
Т-12-Р2-3017,cu_data/dataset/Т-12-Р2-3017_orig.jpg,Т-12-Р2,test,крышка,органика,фрагмент
Т-12-Р2-3018,cu_data/dataset/Т-12-Р2-3018_orig.jpg,Т-12-Р2,test,крышка,органика,фрагмент
Т-12-Р2-3023,cu_data/dataset/Т-12-Р2-3023_orig.jpg,Т-12-Р2,test,крышка,органика,фрагмент
Т-12-Р3-1007,cu_data/dataset/Т-12-Р3-1007_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-1008,cu_data/dataset/Т-12-Р3-1008_orig.jpg,Т-12-Р3,test,тарелка,керамика,целый
Т-12-Р3-1009,cu_data/dataset/Т-12-Р3-1009_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-1031,cu_data/dataset/Т-12-Р3-1031_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-1065,cu_data/dataset/Т-12-Р3-1065_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-1093,cu_data/dataset/Т-12-Р3-1093_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-1124,cu_data/dataset/Т-12-Р3-1124_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-1540,cu_data/dataset/Т-12-Р3-1540_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-1541,cu_data/dataset/Т-12-Р3-1541_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-1550,cu_data/dataset/Т-12-Р3-1550_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-1567,cu_data/dataset/Т-12-Р3-1567_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-1568,cu_data/dataset/Т-12-Р3-1568_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-1569,cu_data/dataset/Т-12-Р3-1569_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-1570,cu_data/dataset/Т-12-Р3-1570_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-1574,cu_data/dataset/Т-12-Р3-1574_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-1575,cu_data/dataset/Т-12-Р3-1575_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-1578,cu_data/dataset/Т-12-Р3-1578_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-1581,cu_data/dataset/Т-12-Р3-1581_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-1690,cu_data/dataset/Т-12-Р3-1690_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-1783,cu_data/dataset/Т-12-Р3-1783_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-1985,cu_data/dataset/Т-12-Р3-1985_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-2035,cu_data/dataset/Т-12-Р3-2035_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-2036,cu_data/dataset/Т-12-Р3-2036_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-2194,cu_data/dataset/Т-12-Р3-2194_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-2245,cu_data/dataset/Т-12-Р3-2245_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-2250,cu_data/dataset/Т-12-Р3-2250_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-2256,cu_data/dataset/Т-12-Р3-2256_orig.jpg,Т-12-Р3,test,тарелка,керамика,фрагмент
Т-12-Р3-2365,cu_data/dataset/Т-12-Р3-2365_orig.jpg,Т-12-Р3,test,тарелка,керамика,целый
Т-12-Р3-2642,cu_data/dataset/Т-12-Р3-2642_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-2647,cu_data/dataset/Т-12-Р3-2647_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-2658,cu_data/dataset/Т-12-Р3-2658_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-2659,cu_data/dataset/Т-12-Р3-2659_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-2660,cu_data/dataset/Т-12-Р3-2660_orig.jpg,Т-12-Р3,test,изразец,керамика,фрагмент
Т-12-Р3-2937,cu_data/dataset/Т-12-Р3-2937_orig.jpg,Т-12-Р3,test,тарелка,керамика,целый
Т-12-Р4-1075,cu_data/dataset/Т-12-Р4-1075_orig.jpg,Т-12-Р4,train,крышка,керамика,целый
Т-12-Р4-1084,cu_data/dataset/Т-12-Р4-1084_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1086,cu_data/dataset/Т-12-Р4-1086_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1097,cu_data/dataset/Т-12-Р4-1097_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1102,cu_data/dataset/Т-12-Р4-1102_orig.jpg,Т-12-Р4,train,тарелка,керамика,целый
Т-12-Р4-1107,cu_data/dataset/Т-12-Р4-1107_orig.jpg,Т-12-Р4,train,изразец,керамика,фрагмент
Т-12-Р4-1118,cu_data/dataset/Т-12-Р4-1118_orig.jpg,Т-12-Р4,train,изразец,керамика,фрагмент
Т-12-Р4-1122,cu_data/dataset/Т-12-Р4-1122_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1123,cu_data/dataset/Т-12-Р4-1123_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1124,cu_data/dataset/Т-12-Р4-1124_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1137,cu_data/dataset/Т-12-Р4-1137_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1141,cu_data/dataset/Т-12-Р4-1141_orig.jpg,Т-12-Р4,train,крышка,керамика,фрагмент
Т-12-Р4-1150,cu_data/dataset/Т-12-Р4-1150_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1152,cu_data/dataset/Т-12-Р4-1152_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1161,cu_data/dataset/Т-12-Р4-1161_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1162,cu_data/dataset/Т-12-Р4-1162_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1177,cu_data/dataset/Т-12-Р4-1177_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1203,cu_data/dataset/Т-12-Р4-1203_orig.jpg,Т-12-Р4,train,крышка,керамика,целый
Т-12-Р4-1204,cu_data/dataset/Т-12-Р4-1204_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1205,cu_data/dataset/Т-12-Р4-1205_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1207,cu_data/dataset/Т-12-Р4-1207_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1210,cu_data/dataset/Т-12-Р4-1210_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1211,cu_data/dataset/Т-12-Р4-1211_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1218,cu_data/dataset/Т-12-Р4-1218_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1224,cu_data/dataset/Т-12-Р4-1224_orig.jpg,Т-12-Р4,train,крышка,керамика,фрагмент
Т-12-Р4-1245,cu_data/dataset/Т-12-Р4-1245_orig.jpg,Т-12-Р4,train,тарелка,керамика,фрагмент
Т-12-Р4-1246,cu_data/dataset/Т-12-Р4-1246_orig.jpg,Т-12-Р4,train,крышка,керамика,фрагмент
ВО-1л58-2017-0011,cu_data/dataset/ВО-1л58-2017-0011_orig.jpg,ВО-1л58-2017,train,изразец,керамика,фрагмент
ВО-1л58-2017-0012,cu_data/dataset/ВО-1л58-2017-0012_orig.jpg,ВО-1л58-2017,train,изразец,керамика,фрагмент
ВО-1л58-2017-0013,cu_data/dataset/ВО-1л58-2017-0013_orig.jpg,ВО-1л58-2017,train,изразец,керамика,фрагмент
ВО-1л58-2017-0014,cu_data/dataset/ВО-1л58-2017-0014_orig.jpg,ВО-1л58-2017,train,изразец,керамика,фрагмент
ВО-1л58-2017-0015,cu_data/dataset/ВО-1л58-2017-0015_orig.jpg,ВО-1л58-2017,train,изразец,керамика,фрагмент
ВО-1л58-2017-0016,cu_data/dataset/ВО-1л58-2017-0016_orig.jpg,ВО-1л58-2017,train,изразец,керамика,фрагмент
ВО-1л58-2017-0017,cu_data/dataset/ВО-1л58-2017-0017_orig.jpg,ВО-1л58-2017,train,изразец,керамика,фрагмент
ВО-1л58-2017-0018,cu_data/dataset/ВО-1л58-2017-0018_orig.jpg,ВО-1л58-2017,train,изразец,керамика,фрагмент
ВО-1л58-2017-0019,cu_data/dataset/ВО-1л58-2017-0019_orig.jpg,ВО-1л58-2017,train,изразец,керамика,фрагмент
ВО-1л58-2017-0020,cu_data/dataset/ВО-1л58-2017-0020_orig.jpg,ВО-1л58-2017,train,изразец,керамика,фрагмент
ВО-1л58-2017-0022,cu_data/dataset/ВО-1л58-2017-0022_orig.jpg,ВО-1л58-2017,train,изразец,керамика,фрагмент
ВО-1л58-2017-0036,cu_data/dataset/ВО-1л58-2017-0036_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
ВО-1л58-2017-0038,cu_data/dataset/ВО-1л58-2017-0038_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
ВО-1л58-2017-0047,cu_data/dataset/ВО-1л58-2017-0047_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
ВО-1л58-2017-0053,cu_data/dataset/ВО-1л58-2017-0053_orig.jpg,ВО-1л58-2017,train,крышка,керамика,фрагмент
ВО-1л58-2017-0055,cu_data/dataset/ВО-1л58-2017-0055_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
ВО-1л58-2017-0056,cu_data/dataset/ВО-1л58-2017-0056_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
ВО-1л58-2017-0058,cu_data/dataset/ВО-1л58-2017-0058_orig.jpg,ВО-1л58-2017,train,крышка,керамика,фрагмент
ВО-1л58-2017-0059,cu_data/dataset/ВО-1л58-2017-0059_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
ВО-1л58-2017-0072,cu_data/dataset/ВО-1л58-2017-0072_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
ВО-1л58-2017-0074,cu_data/dataset/ВО-1л58-2017-0074_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
ВО-1л58-2017-0075,cu_data/dataset/ВО-1л58-2017-0075_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
ВО-1л58-2017-0076,cu_data/dataset/ВО-1л58-2017-0076_orig.jpg,ВО-1л58-2017,train,крышка,керамика,фрагмент
ВО-1л58-2017-0077,cu_data/dataset/ВО-1л58-2017-0077_orig.jpg,ВО-1л58-2017,train,крышка,керамика,фрагмент
ВО-1л58-2017-0078,cu_data/dataset/ВО-1л58-2017-0078_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
ВО-1л58-2017-0088,cu_data/dataset/ВО-1л58-2017-0088_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
ВО-1л58-2017-0089,cu_data/dataset/ВО-1л58-2017-0089_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
ВО-1л58-2017-0090,cu_data/dataset/ВО-1л58-2017-0090_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
ВО-1л58-2017-0091,cu_data/dataset/ВО-1л58-2017-0091_orig.jpg,ВО-1л58-2017,train,тарелка,керамика,фрагмент
